Pa	Ch
g_3994	g_4709
g_3335	g_4709
g_9297	g_4710
g_2162	g_4712
g_9033	g_4712
g_4114	g_4712
g_5096	g_4712
g_1057	g_4713
g_1794	g_4713
g_3526	g_4713
g_1989	g_4713
g_5008	g_4713
g_3587	g_4714
g_4575	g_4714
g_7495	g_4714
g_988	g_4715
g_8995	g_4716
g_8181	g_4716
g_2677	g_4716
g_7437	g_4716
g_1836	g_4716
g_9235	g_4716
g_6976	g_4716
g_9079	g_4717
g_7519	g_4717
g_2215	g_4717
g_1691	g_4717
g_8388	g_4717
g_5628	g_4717
g_4865	g_4717
g_3615	g_4717
g_9640	g_4717
g_6976	g_4718
g_7475	g_4718
g_145	g_4718
g_4435	g_4718
g_7440	g_4718
g_2921	g_4718
g_5958	g_4719
g_8632	g_4719
g_4858	g_4719
g_1113	g_4719
g_2717	g_4719
g_8094	g_4719
g_4553	g_4719
g_8450	g_4719
g_2360	g_4720
g_9575	g_4720
g_9737	g_4720
g_4633	g_4720
g_4802	g_4721
g_3619	g_4721
g_5449	g_4721
g_8231	g_4721
g_9687	g_4722
g_2297	g_4722
g_1337	g_4722
g_8714	g_4722
g_5170	g_4722
g_3840	g_4723
g_9689	g_4723
g_2071	g_4723
g_3302	g_4723
g_8291	g_4723
g_5361	g_4723
g_3944	g_4723
g_2437	g_4723
g_8741	g_4723
g_3133	g_4724
g_992	g_4726
g_8835	g_4726
g_6129	g_4726
g_7819	g_4726
g_809	g_4726
g_8981	g_4726
g_4246	g_4726
g_395	g_4726
g_3386	g_4727
g_3649	g_4727
g_4989	g_4727
g_9708	g_4727
g_6381	g_4727
g_4200	g_4727
g_9034	g_4727
g_3125	g_4727
g_3596	g_4728
g_7843	g_4728
g_5021	g_4728
g_9925	g_4728
g_7397	g_4729
g_683	g_4729
g_258	g_4729
g_9897	g_4729
g_7437	g_4729
g_4970	g_4729
g_6382	g_4729
g_657	g_4730
g_7307	g_4730
g_2580	g_4731
g_8457	g_4731
g_3220	g_4731
g_8184	g_4731
g_4751	g_4731
g_5404	g_4731
g_8279	g_4731
g_1358	g_4731
g_1601	g_4732
g_1837	g_4733
g_6780	g_4733
g_8449	g_4733
g_7096	g_4733
g_5898	g_4733
g_2712	g_4734
g_9394	g_4734
g_555	g_4734
g_6661	g_4735
g_3074	g_4735
g_9721	g_4735
g_9055	g_4735
g_6704	g_4736
g_9947	g_4736
g_6033	g_4736
g_2573	g_4736
g_6469	g_4736
g_9583	g_4736
g_833	g_4736
g_2652	g_4737
g_3835	g_4737
g_2657	g_4737
g_7216	g_4737
g_805	g_4737
g_4160	g_4737
g_5529	g_4737
g_9045	g_4739
g_9294	g_4739
g_2388	g_4740
g_6259	g_4740
g_4816	g_4741
g_7040	g_4741
g_8122	g_4741
g_8242	g_4741
g_8804	g_4741
g_5596	g_4741
g_3719	g_4742
g_4424	g_4742
g_8744	g_4742
g_176	g_4742
g_9242	g_4742
g_6755	g_4743
g_4207	g_4743
g_4903	g_4743
g_2410	g_4743
g_4798	g_4743
g_3209	g_4743
g_5180	g_4743
g_1612	g_4743
g_6916	g_4744
g_7529	g_4744
g_6782	g_4744
g_4637	g_4744
g_7299	g_4744
g_6433	g_4744
g_1764	g_4745
g_2304	g_4745
g_1136	g_4745
g_245	g_4745
g_6304	g_4745
g_2274	g_4745
g_3382	g_4746
g_6971	g_4746
g_4689	g_4746
g_6483	g_4746
g_1601	g_4746
g_5405	g_4746
g_5395	g_4746
g_8140	g_4746
g_8650	g_4747
g_8256	g_4747
g_1958	g_4747
g_3444	g_4747
g_8478	g_4748
g_9086	g_4748
g_5751	g_4748
g_2728	g_4748
g_5633	g_4749
g_749	g_4749
g_457	g_4749
g_496	g_4749
g_3789	g_4749
g_8564	g_4749
g_679	g_4749
g_4004	g_4749
g_6369	g_4749
g_5390	g_4749
g_1114	g_4750
g_8910	g_4750
g_5345	g_4750
g_2377	g_4750
g_8159	g_4750
g_1089	g_4750
g_4427	g_4750
g_3569	g_4750
g_207	g_4750
g_7023	g_4750
g_625	g_4750
g_2221	g_4750
g_2937	g_4751
g_1115	g_4752
g_9562	g_4752
g_1714	g_4752
g_758	g_4752
g_8051	g_4752
g_3771	g_4752
g_6039	g_4753
g_8722	g_4753
g_9318	g_4753
g_7329	g_4753
g_7101	g_4753
g_3640	g_4753
g_4695	g_4753
g_5572	g_4753
g_7552	g_4754
g_7303	g_4754
g_2437	g_4754
g_6115	g_4754
g_2881	g_4754
g_8891	g_4754
g_6853	g_4755
g_6821	g_4755
g_6426	g_4755
g_6453	g_4756
g_6062	g_4756
g_4054	g_4756
g_7128	g_4757
g_9106	g_4757
g_335	g_4757
g_8792	g_4757
g_3317	g_4757
g_4775	g_4757
g_874	g_4757
g_9923	g_4757
g_3627	g_4757
g_2239	g_4757
g_9269	g_4758
g_3292	g_4758
g_3141	g_4758
g_1665	g_4759
g_8376	g_4759
g_9044	g_4759
g_1428	g_4759
g_2883	g_4759
g_1047	g_4760
g_6143	g_4760
g_5945	g_4760
g_2849	g_4760
g_373	g_4760
g_8553	g_4760
g_6240	g_4760
g_4502	g_4761
g_8658	g_4761
g_9762	g_4761
g_4969	g_4761
g_453	g_4761
g_564	g_4762
g_8523	g_4763
g_4729	g_4763
g_9205	g_4763
g_1516	g_4763
g_6842	g_4763
g_2298	g_4763
g_7083	g_4763
g_3955	g_4763
g_1216	g_4764
g_8295	g_4764
g_4278	g_4764
g_2446	g_4764
g_8243	g_4764
g_1908	g_4764
g_8718	g_4764
g_3327	g_4764
g_3940	g_4765
g_8349	g_4765
g_8787	g_4765
g_9119	g_4765
g_9690	g_4765
g_829	g_4765
g_8776	g_4765
g_777	g_4765
g_4689	g_4766
g_5298	g_4766
g_1511	g_4767
g_7906	g_4767
g_4140	g_4767
g_4314	g_4767
g_9104	g_4767
g_7310	g_4767
g_6908	g_4767
g_8851	g_4768
g_4286	g_4768
g_8351	g_4768
g_3518	g_4768
g_6600	g_4768
g_3206	g_4768
g_9675	g_4769
g_1489	g_4769
g_3036	g_4770
g_9804	g_4771
g_3195	g_4771
g_3749	g_4772
g_2995	g_4773
g_9583	g_4773
g_4033	g_4773
g_3008	g_4773
g_9470	g_4773
g_8121	g_4774
g_5609	g_4774
g_7001	g_4774
g_5651	g_4774
g_9438	g_4774
g_9528	g_4774
g_1805	g_4774
g_4584	g_4774
g_6964	g_4774
g_3391	g_4775
g_7430	g_4775
g_5934	g_4775
g_7841	g_4775
g_6720	g_4775
g_6852	g_4776
g_5959	g_4776
g_4677	g_4777
g_1481	g_4777
g_1953	g_4777
g_8367	g_4777
g_755	g_4777
g_6124	g_4777
g_7468	g_4777
g_523	g_4777
g_1104	g_4777
g_5706	g_4777
g_6904	g_4777
g_1368	g_4778
g_2447	g_4778
g_1275	g_4778
g_5036	g_4778
g_9314	g_4778
g_6025	g_4778
g_9353	g_4778
g_3705	g_4779
g_6103	g_4779
g_7646	g_4779
g_6516	g_4779
g_9695	g_4779
g_4770	g_4779
g_3449	g_4779
g_4641	g_4779
g_2335	g_4780
g_2971	g_4780
g_2128	g_4780
g_1561	g_4780
g_1657	g_4781
g_1884	g_4781
g_4287	g_4781
g_3182	g_4782
g_8647	g_4782
g_3865	g_4782
g_8224	g_4782
g_5341	g_4782
g_9529	g_4782
g_4769	g_4782
g_6498	g_4782
g_976	g_4783
g_8768	g_4783
g_7189	g_4783
g_793	g_4783
g_1626	g_4783
g_2461	g_4783
g_8066	g_4783
g_694	g_4783
g_175	g_4783
g_2299	g_4783
g_9089	g_4784
g_5253	g_4785
g_7036	g_4785
g_2126	g_4785
g_3032	g_4785
g_1191	g_4785
g_8357	g_4785
g_7296	g_4785
g_1244	g_4785
g_9267	g_4785
g_4072	g_4786
g_2986	g_4786
g_9631	g_4786
g_975	g_4786
g_3207	g_4786
g_2791	g_4786
g_3098	g_4787
g_2434	g_4787
g_9069	g_4787
g_5770	g_4787
g_512	g_4787
g_8870	g_4787
g_8855	g_4787
g_1584	g_4787
g_6705	g_4787
g_1779	g_4787
g_733	g_4788
g_7694	g_4788
g_9307	g_4788
g_887	g_4788
g_6888	g_4789
g_7730	g_4789
g_3486	g_4789
g_1642	g_4789
g_117	g_4789
g_9977	g_4789
g_7007	g_4789
g_8285	g_4790
g_6274	g_4791
g_6691	g_4791
g_8898	g_4791
g_2375	g_4792
g_2985	g_4792
g_9105	g_4792
g_3436	g_4792
g_3879	g_4792
g_5329	g_4794
g_1735	g_4794
g_5572	g_4794
g_6635	g_4794
g_2987	g_4794
g_5834	g_4794
g_2352	g_4794
g_6938	g_4794
g_7248	g_4795
g_7804	g_4795
g_9046	g_4795
g_3350	g_4795
g_9896	g_4795
g_2485	g_4796
g_4415	g_4796
g_697	g_4796
g_1958	g_4796
g_9667	g_4796
g_4160	g_4796
g_4569	g_4797
g_8863	g_4797
g_5879	g_4797
g_9487	g_4797
g_3834	g_4797
g_8440	g_4797
g_752	g_4798
g_7100	g_4798
g_5812	g_4799
g_2648	g_4799
g_3613	g_4799
g_779	g_4799
g_6077	g_4799
g_7518	g_4799
g_8896	g_4799
g_7121	g_4800
g_6108	g_4800
g_1221	g_4800
g_2817	g_4800
g_956	g_4800
g_4498	g_4801
g_9011	g_4801
g_9115	g_4801
g_9798	g_4801
g_7204	g_4801
g_2432	g_4801
g_6258	g_4801
g_3121	g_4801
g_2144	g_4801
g_671	g_4802
g_8768	g_4802
g_8660	g_4802
g_8314	g_4802
g_3406	g_4803
g_2400	g_4803
g_4473	g_4803
g_9104	g_4803
g_9615	g_4804
g_7134	g_4804
g_5596	g_4804
g_1257	g_4804
g_115	g_4804
g_7568	g_4804
g_669	g_4805
g_1304	g_4806
g_9556	g_4806
g_2135	g_4806
g_3767	g_4806
g_74	g_4806
g_2482	g_4807
g_6875	g_4807
g_9669	g_4807
g_8032	g_4807
g_412	g_4807
g_1690	g_4807
g_3969	g_4807
g_5437	g_4808
g_558	g_4808
g_8164	g_4808
g_9694	g_4808
g_5210	g_4808
g_987	g_4808
g_6075	g_4808
g_6713	g_4808
g_7917	g_4808
g_430	g_4808
g_4286	g_4809
g_2306	g_4810
g_3777	g_4810
g_8542	g_4810
g_9198	g_4810
g_618	g_4810
g_7933	g_4810
g_8279	g_4811
g_5294	g_4811
g_2824	g_4811
g_5031	g_4812
g_7483	g_4812
g_5475	g_4812
g_4462	g_4813
g_4852	g_4813
g_3406	g_4813
g_8632	g_4814
g_3589	g_4815
g_5237	g_4815
g_752	g_4815
g_7556	g_4815
g_4682	g_4816
g_506	g_4816
g_7085	g_4816
g_3872	g_4817
g_7903	g_4817
g_7890	g_4817
g_1015	g_4817
g_3244	g_4817
g_7002	g_4817
g_851	g_4817
g_5376	g_4817
g_9079	g_4818
g_9188	g_4818
g_4384	g_4818
g_91	g_4818
g_8771	g_4818
g_2895	g_4818
g_1037	g_4818
g_9107	g_4818
g_5061	g_4818
g_9267	g_4818
g_7547	g_4818
g_8020	g_4818
g_1016	g_4819
g_7700	g_4819
g_623	g_4819
g_5037	g_4819
g_2927	g_4819
g_9019	g_4819
g_368	g_4819
g_374	g_4819
g_3900	g_4819
g_3342	g_4819
g_7799	g_4820
g_3945	g_4820
g_569	g_4820
g_5498	g_4820
g_7442	g_4820
g_6117	g_4820
g_3409	g_4820
g_1313	g_4821
g_9016	g_4821
g_8092	g_4822
g_342	g_4823
g_8169	g_4823
g_943	g_4823
g_7991	g_4823
g_632	g_4823
g_6600	g_4824
g_4835	g_4824
g_7550	g_4824
g_5343	g_4824
g_810	g_4824
g_9764	g_4824
g_2541	g_4824
g_5320	g_4825
g_2162	g_4825
g_3607	g_4825
g_9686	g_4825
g_1722	g_4826
g_7964	g_4826
g_1204	g_4826
g_1047	g_4826
g_8572	g_4826
g_8762	g_4826
g_5058	g_4827
g_1240	g_4827
g_288	g_4827
g_2190	g_4827
g_4412	g_4827
g_4120	g_4828
g_5171	g_4828
g_1251	g_4828
g_3126	g_4828
g_3147	g_4828
g_3415	g_4828
g_5534	g_4828
g_3583	g_4828
g_7368	g_4828
g_2083	g_4829
g_42	g_4829
g_6106	g_4829
g_6917	g_4829
g_5206	g_4829
g_5590	g_4829
g_3703	g_4829
g_8553	g_4829
g_7339	g_4829
g_6777	g_4829
g_2213	g_4829
g_4308	g_4830
g_1332	g_4830
g_8783	g_4830
g_9721	g_4831
g_3928	g_4831
g_8308	g_4831
g_4647	g_4831
g_4997	g_4831
g_3027	g_4831
g_8624	g_4831
g_5883	g_4831
g_6238	g_4831
g_4144	g_4831
g_1854	g_4832
g_5683	g_4832
g_4151	g_4832
g_772	g_4832
g_5871	g_4832
g_9301	g_4832
g_7336	g_4832
g_1375	g_4832
g_3575	g_4833
g_5581	g_4833
g_2873	g_4833
g_9394	g_4833
g_9549	g_4833
g_8898	g_4834
g_3169	g_4834
g_4891	g_4834
g_1251	g_4834
g_6849	g_4834
g_1536	g_4834
g_6159	g_4834
g_4666	g_4835
g_8697	g_4835
g_7242	g_4835
g_6600	g_4835
g_5243	g_4836
g_9554	g_4836
g_1263	g_4836
g_2619	g_4836
g_7652	g_4836
g_5476	g_4837
g_4559	g_4837
g_2382	g_4837
g_143	g_4837
g_9618	g_4837
g_7313	g_4837
g_8767	g_4837
g_3740	g_4837
g_1784	g_4837
g_1782	g_4837
g_3270	g_4837
g_4435	g_4838
g_8873	g_4838
g_4898	g_4838
g_2834	g_4838
g_81	g_4838
g_6244	g_4839
g_9038	g_4840
g_8458	g_4840
g_77	g_4840
g_5706	g_4841
g_8913	g_4841
g_7711	g_4843
g_2596	g_4843
g_3470	g_4844
g_7696	g_4844
g_2541	g_4844
g_489	g_4844
g_5196	g_4844
g_8451	g_4844
g_1413	g_4844
g_1543	g_4845
g_5615	g_4845
g_9381	g_4845
g_7607	g_4845
g_3487	g_4845
g_6890	g_4845
g_9210	g_4845
g_6625	g_4847
g_6341	g_4847
g_3090	g_4847
g_66	g_4847
g_2750	g_4847
g_4000	g_4847
g_8954	g_4847
g_1760	g_4847
g_1871	g_4847
g_7934	g_4847
g_5687	g_4847
g_3993	g_4847
g_9668	g_4847
g_4293	g_4848
g_5568	g_4848
g_5115	g_4848
g_9641	g_4848
g_4406	g_4848
g_7560	g_4848
g_8460	g_4848
g_2298	g_4849
g_4156	g_4849
g_8383	g_4849
g_4235	g_4849
g_1504	g_4849
g_211	g_4849
g_821	g_4849
g_5815	g_4849
g_4416	g_4849
g_7726	g_4851
g_7713	g_4851
g_6987	g_4851
g_2951	g_4851
g_7770	g_4851
g_849	g_4851
g_4209	g_4851
g_4960	g_4853
g_7200	g_4853
g_4715	g_4854
g_6047	g_4854
g_5854	g_4854
g_3458	g_4854
g_470	g_4854
g_1280	g_4854
g_5195	g_4854
g_3233	g_4854
g_891	g_4855
g_7501	g_4855
g_8726	g_4855
g_8295	g_4855
g_4974	g_4855
g_6440	g_4855
g_5335	g_4855
g_3693	g_4855
g_9720	g_4855
g_8323	g_4855
g_6109	g_4855
g_1468	g_4855
g_3780	g_4855
g_1604	g_4855
g_1079	g_4856
g_8718	g_4856
g_4190	g_4856
g_9558	g_4856
g_576	g_4856
g_7871	g_4856
g_9342	g_4856
g_1088	g_4857
g_4073	g_4857
g_9369	g_4857
g_8264	g_4857
g_1044	g_4857
g_4147	g_4857
g_1405	g_4857
g_3869	g_4857
g_329	g_4858
g_4121	g_4858
g_8075	g_4858
g_6703	g_4859
g_7385	g_4859
g_8876	g_4859
g_8410	g_4859
g_2439	g_4859
g_740	g_4859
g_559	g_4859
g_6461	g_4860
g_1039	g_4860
g_7068	g_4860
g_6503	g_4860
g_4778	g_4861
g_283	g_4861
g_3041	g_4861
g_2272	g_4861
g_7034	g_4861
g_1695	g_4861
g_8349	g_4861
g_9780	g_4862
g_9881	g_4862
g_7123	g_4862
g_3108	g_4862
g_8538	g_4862
g_7370	g_4863
g_6084	g_4863
g_7270	g_4863
g_1189	g_4863
g_6310	g_4863
g_1566	g_4863
g_2204	g_4863
g_9862	g_4863
g_6374	g_4863
g_5128	g_4863
g_3949	g_4863
g_1717	g_4864
g_1889	g_4864
g_4786	g_4864
g_2864	g_4864
g_693	g_4864
g_5025	g_4864
g_4364	g_4864
g_8714	g_4864
g_8243	g_4864
g_2555	g_4865
g_4911	g_4865
g_1593	g_4866
g_4029	g_4866
g_1382	g_4866
g_5702	g_4866
g_1312	g_4866
g_2213	g_4867
g_9570	g_4868
g_9937	g_4868
g_5193	g_4868
g_5030	g_4868
g_2699	g_4868
g_1762	g_4869
g_4008	g_4869
g_2699	g_4869
g_4085	g_4869
g_3516	g_4870
g_3212	g_4870
g_1238	g_4870
g_5814	g_4870
g_3969	g_4870
g_7092	g_4871
g_4609	g_4871
g_6644	g_4871
g_864	g_4871
g_8979	g_4871
g_2186	g_4871
g_2744	g_4871
g_4028	g_4871
g_7906	g_4871
g_2178	g_4872
g_9400	g_4872
g_4187	g_4872
g_8878	g_4872
g_6261	g_4872
g_188	g_4872
g_693	g_4872
g_7719	g_4873
g_6658	g_4873
g_3997	g_4873
g_7025	g_4873
g_2688	g_4873
g_4914	g_4874
g_4297	g_4874
g_5213	g_4874
g_6586	g_4875
g_7099	g_4875
g_9100	g_4876
g_141	g_4876
g_8425	g_4877
g_4483	g_4877
g_6758	g_4878
g_2522	g_4878
g_7919	g_4878
g_1894	g_4878
g_5097	g_4878
g_4131	g_4880
g_8100	g_4880
g_4055	g_4880
g_1865	g_4880
g_9594	g_4880
g_9422	g_4880
g_5330	g_4880
g_2061	g_4881
g_5144	g_4881
g_6789	g_4881
g_4071	g_4881
g_2980	g_4881
g_5519	g_4882
g_8315	g_4882
g_387	g_4883
g_2761	g_4883
g_4088	g_4883
g_2431	g_4883
g_412	g_4883
g_6346	g_4883
g_9144	g_4883
g_7566	g_4883
g_1510	g_4883
g_1368	g_4883
g_9116	g_4883
g_1913	g_4884
g_2512	g_4884
g_1999	g_4884
g_4083	g_4884
g_2616	g_4884
g_3049	g_4884
g_7068	g_4884
g_8427	g_4885
g_4920	g_4885
g_9706	g_4885
g_7927	g_4885
g_9445	g_4885
g_335	g_4885
g_4711	g_4885
g_4295	g_4887
g_3171	g_4887
g_4657	g_4887
g_1558	g_4887
g_9698	g_4887
g_4885	g_4887
g_6434	g_4887
g_1567	g_4888
g_6562	g_4888
g_2223	g_4888
g_8358	g_4888
g_1245	g_4889
g_5351	g_4889
g_7174	g_4889
g_2580	g_4889
g_509	g_4889
g_2904	g_4889
g_9737	g_4890
g_8340	g_4891
g_4316	g_4891
g_52	g_4891
g_9130	g_4891
g_9809	g_4892
g_7987	g_4892
g_3244	g_4892
g_3266	g_4892
g_4551	g_4893
g_4695	g_4893
g_8619	g_4893
g_9512	g_4893
g_7464	g_4893
g_4657	g_4893
g_1464	g_4894
g_6771	g_4894
g_5477	g_4894
g_6668	g_4894
g_6585	g_4894
g_9784	g_4894
g_975	g_4894
g_7697	g_4895
g_4254	g_4895
g_5261	g_4895
g_5366	g_4895
g_6712	g_4895
g_4167	g_4895
g_5325	g_4895
g_8950	g_4895
g_1713	g_4895
g_8980	g_4895
g_243	g_4895
g_8660	g_4895
g_8263	g_4895
g_302	g_4896
g_5600	g_4896
g_8392	g_4896
g_8260	g_4896
g_303	g_4896
g_800	g_4896
g_3854	g_4896
g_3478	g_4896
g_9546	g_4896
g_5357	g_4896
g_1675	g_4897
g_6177	g_4897
g_907	g_4897
g_4846	g_4897
g_5345	g_4897
g_3028	g_4897
g_7751	g_4898
g_1786	g_4898
g_464	g_4898
g_9704	g_4898
g_5078	g_4898
g_5294	g_4898
g_7006	g_4898
g_1493	g_4898
g_9467	g_4898
g_5271	g_4898
g_3611	g_4899
g_7359	g_4899
g_9209	g_4899
g_8315	g_4899
g_4186	g_4899
g_8738	g_4899
g_3504	g_4899
g_40	g_4900
g_6465	g_4900
g_7730	g_4901
g_2146	g_4901
g_9917	g_4901
g_9877	g_4901
g_6541	g_4901
g_1468	g_4901
g_3836	g_4901
g_1656	g_4901
g_8056	g_4902
g_6864	g_4902
g_2706	g_4902
g_6040	g_4902
g_1867	g_4903
g_8120	g_4903
g_2525	g_4903
g_445	g_4903
g_3515	g_4903
g_2736	g_4903
g_4148	g_4904
g_158	g_4904
g_8171	g_4904
g_6949	g_4905
g_8391	g_4905
g_5440	g_4905
g_255	g_4906
g_4722	g_4906
g_3481	g_4906
g_7599	g_4906
g_5361	g_4906
g_3020	g_4906
g_2665	g_4906
g_1484	g_4906
g_4012	g_4906
g_9985	g_4906
g_5128	g_4907
g_6895	g_4907
g_1132	g_4907
g_6669	g_4907
g_645	g_4907
g_7293	g_4907
g_7758	g_4908
g_5465	g_4908
g_5664	g_4908
g_1790	g_4909
g_8591	g_4909
g_7019	g_4909
g_771	g_4909
g_5386	g_4909
g_7150	g_4909
g_9686	g_4909
g_5807	g_4909
g_3819	g_4909
g_9186	g_4909
g_4041	g_4909
g_4386	g_4909
g_8254	g_4909
g_8477	g_4909
g_2476	g_4911
g_3242	g_4911
g_1851	g_4912
g_7843	g_4912
g_9520	g_4912
g_6421	g_4913
g_4086	g_4913
g_1877	g_4914
g_3340	g_4914
g_6021	g_4914
g_7233	g_4915
g_9125	g_4915
g_7435	g_4915
g_2324	g_4915
g_5222	g_4916
g_1570	g_4916
g_265	g_4917
g_8951	g_4917
g_5807	g_4917
g_206	g_4917
g_5564	g_4917
g_8672	g_4917
g_3327	g_4918
g_4633	g_4918
g_5084	g_4918
g_7815	g_4918
g_3143	g_4919
g_709	g_4919
g_4396	g_4919
g_7877	g_4919
g_9132	g_4919
g_6304	g_4919
g_5691	g_4919
g_121	g_4919
g_5898	g_4919
g_9834	g_4919
g_6334	g_4919
g_7435	g_4919
g_3256	g_4919
g_2833	g_4919
g_8316	g_4919
g_1918	g_4920
g_3194	g_4920
g_8040	g_4920
g_4545	g_4920
g_6613	g_4920
g_5254	g_4921
g_8094	g_4921
g_9411	g_4921
g_3804	g_4921
g_2766	g_4921
g_2078	g_4921
g_9731	g_4921
g_8625	g_4921
g_8888	g_4921
g_1988	g_4921
g_4956	g_4921
g_4109	g_4922
g_1895	g_4922
g_5907	g_4922
g_2683	g_4922
g_8318	g_4922
g_8080	g_4922
g_7060	g_4922
g_9675	g_4923
g_9624	g_4923
g_2899	g_4923
g_1675	g_4923
g_8826	g_4923
g_9516	g_4923
g_1362	g_4923
g_5107	g_4923
g_9539	g_4923
g_2029	g_4924
g_5987	g_4924
g_5235	g_4924
g_1271	g_4924
g_6151	g_4924
g_8708	g_4924
g_5508	g_4924
g_5847	g_4924
g_1373	g_4924
g_8801	g_4925
g_3264	g_4925
g_9364	g_4925
g_47	g_4925
g_3512	g_4925
g_230	g_4925
g_6888	g_4925
g_1078	g_4925
g_3059	g_4926
g_5278	g_4926
g_6845	g_4926
g_4058	g_4926
g_489	g_4926
g_2242	g_4926
g_4292	g_4927
g_685	g_4927
g_319	g_4927
g_2294	g_4927
g_1657	g_4927
g_6986	g_4927
g_9520	g_4928
g_9178	g_4928
g_3992	g_4928
g_998	g_4928
g_3627	g_4928
g_2786	g_4929
g_167	g_4929
g_4564	g_4929
g_6752	g_4929
g_36	g_4929
g_9046	g_4930
g_380	g_4930
g_3366	g_4930
g_7266	g_4930
g_8780	g_4930
g_4898	g_4930
g_4692	g_4930
g_1676	g_4930
g_7195	g_4930
g_2324	g_4930
g_1669	g_4930
g_3905	g_4930
g_8784	g_4931
g_5904	g_4931
g_7607	g_4931
g_1687	g_4931
g_5897	g_4931
g_5371	g_4932
g_9529	g_4932
g_5230	g_4932
g_4316	g_4933
g_7627	g_4933
g_7182	g_4934
g_6093	g_4934
g_3090	g_4935
g_5513	g_4935
g_3398	g_4935
g_3999	g_4935
g_7708	g_4935
g_3738	g_4935
g_9937	g_4935
g_9225	g_4936
g_8890	g_4936
g_9750	g_4936
g_2447	g_4936
g_4069	g_4936
g_4629	g_4936
g_1974	g_4936
g_9228	g_4936
g_9505	g_4936
g_9472	g_4936
g_6293	g_4937
g_4916	g_4937
g_6721	g_4937
g_2485	g_4937
g_354	g_4937
g_715	g_4938
g_6507	g_4938
g_3865	g_4938
g_5883	g_4938
g_7426	g_4939
g_3494	g_4939
g_3518	g_4939
g_7751	g_4939
g_4772	g_4939
g_769	g_4939
g_7118	g_4939
g_8372	g_4940
g_3000	g_4940
g_5882	g_4941
g_5117	g_4941
g_5696	g_4941
g_4192	g_4941
g_3747	g_4941
g_6876	g_4941
g_9071	g_4941
g_7952	g_4941
g_2437	g_4941
g_7421	g_4942
g_8919	g_4942
g_1811	g_4942
g_149	g_4942
g_8586	g_4943
g_2317	g_4943
g_2055	g_4943
g_1592	g_4943
g_4472	g_4943
g_762	g_4943
g_2831	g_4943
g_6237	g_4943
g_2175	g_4944
g_6433	g_4944
g_3287	g_4944
g_6099	g_4944
g_9261	g_4944
g_3456	g_4944
g_3063	g_4945
g_8035	g_4945
g_8328	g_4945
g_9598	g_4945
g_8943	g_4946
g_9189	g_4947
g_9224	g_4947
g_5546	g_4947
g_8265	g_4947
g_2462	g_4948
g_4899	g_4948
g_7926	g_4948
g_4578	g_4948
g_2887	g_4948
g_5522	g_4948
g_887	g_4948
g_3632	g_4948
g_5211	g_4949
g_137	g_4949
g_6927	g_4949
g_9749	g_4949
g_181	g_4950
g_5806	g_4950
g_225	g_4950
g_2046	g_4951
g_4223	g_4951
g_5115	g_4951
g_2870	g_4951
g_9596	g_4951
g_3913	g_4952
g_8701	g_4953
g_8370	g_4953
g_8072	g_4953
g_5753	g_4954
g_2747	g_4954
g_232	g_4954
g_8338	g_4954
g_9554	g_4954
g_4087	g_4954
g_8640	g_4954
g_7521	g_4954
g_6400	g_4954
g_6208	g_4954
g_6704	g_4954
g_4368	g_4955
g_2920	g_4955
g_537	g_4955
g_8391	g_4955
g_7401	g_4955
g_6091	g_4955
g_7968	g_4957
g_6788	g_4957
g_5405	g_4957
g_4090	g_4957
g_9573	g_4958
g_3365	g_4958
g_7550	g_4958
g_1427	g_4958
g_2454	g_4958
g_900	g_4959
g_1989	g_4959
g_6961	g_4959
g_2654	g_4959
g_4466	g_4961
g_7210	g_4961
g_1239	g_4961
g_3734	g_4961
g_2560	g_4961
g_4523	g_4961
g_3615	g_4961
g_6742	g_4961
g_3759	g_4961
g_9140	g_4961
g_2608	g_4962
g_6828	g_4962
g_7331	g_4962
g_2736	g_4962
g_9706	g_4962
g_2343	g_4962
g_7931	g_4962
g_4920	g_4962
g_2022	g_4962
g_4985	g_4962
g_474	g_4962
g_7972	g_4963
g_4044	g_4964
g_7695	g_4964
g_4495	g_4964
g_4690	g_4964
g_7617	g_4965
g_7724	g_4965
g_4563	g_4965
g_1697	g_4965
g_9365	g_4965
g_3718	g_4965
g_7189	g_4965
g_674	g_4965
g_7	g_4966
g_6852	g_4966
g_4003	g_4966
g_7999	g_4966
g_5817	g_4966
g_1414	g_4966
g_4870	g_4966
g_8752	g_4966
g_6115	g_4966
g_2160	g_4966
g_2896	g_4967
g_4518	g_4967
g_4717	g_4967
g_386	g_4967
g_4274	g_4967
g_3330	g_4967
g_4484	g_4967
g_4527	g_4967
g_7324	g_4968
g_1926	g_4968
g_4320	g_4968
g_4505	g_4968
g_881	g_4969
g_3153	g_4969
g_105	g_4969
g_533	g_4970
g_2029	g_4970
g_9091	g_4970
g_4319	g_4970
g_8377	g_4970
g_6410	g_4970
g_4738	g_4970
g_4434	g_4970
g_9334	g_4970
g_8020	g_4970
g_37	g_4971
g_2484	g_4971
g_3437	g_4971
g_3510	g_4972
g_7174	g_4972
g_7855	g_4972
g_6143	g_4972
g_6128	g_4972
g_907	g_4972
g_6329	g_4972
g_4362	g_4972
g_4224	g_4972
g_1344	g_4973
g_5017	g_4973
g_126	g_4974
g_4587	g_4974
g_9996	g_4974
g_5828	g_4974
g_9350	g_4974
